478,1588069561
474,1588070459
476,1588071352
475,1588072264
464,1588073167
467,1588074054
468,1588074973
466,1588075864
479,1588076764
512,1588077670
543,1588078558
574,1588079452
588,1588080347
588,1588081283
587,1588082184
592,1588083054
602,1588083971
599,1588084850
602,1588085787
600,1588086665
598,1588087568
596,1588088448
598,1588089371
590,1588089972
590,1588090866
586,1588091759
582,1588092676
580,1588093558
581,1588094460
578,1588095365
576,1588096258
572,1588097148
576,1588098062
577,1588098962
573,1588099869
576,1588100770
574,1588101672
575,1588102595
570,1588103460
563,1588104359
565,1588105298
576,1588106179
585,1588107062
615,1588107960
614,1588108861
617,1588109782
633,1588110677
636,1588111557
635,1588112465
638,1588113378
634,1588114269
635,1588114857
640,1588116053
637,1588116655
640,1588117594
638,1588118510
640,1588119360
645,1588120265
650,1588121171
656,1588122102
656,1588122966
653,1588123854
656,1588124770
651,1588125709
641,1588126573
634,1588127457
645,1588128374
653,1588129264
663,1588130163
658,1588131049
661,1588131963
659,1588132890
659,1588133759
658,1588134663
655,1588135574
658,1588136474
654,1588137359
657,1588138271
660,1588138909
655,1588140052
653,1588140963
659,1588141557
659,1588142490
662,1588143366
657,1588144250
656,1588145150
655,1588146088
639,1588146951
647,1588147844
648,1588148767
653,1588149689
653,1588150579
653,1588151498
651,1588152389
652,1588153256
649,1588154164
646,1588155051
644,1588155986
645,1588156877
645,1588157768
640,1588158668
624,1588159576
623,1588160471
620,1588161378
618,1588162260
622,1588163146
635,1588164083
641,1588164674
642,1588165581
658,1588166492
668,1588167648
680,1588168320
679,1588169173
681,1588170097
678,1588170956
674,1588171895
673,1588172776
669,1588173665
671,1588174557
657,1588175502
656,1588176365
654,1588177272
654,1588178149
654,1588179058
641,1588179970
652,1588180892
643,1588181762
634,1588182662
637,1588183556
629,1588184503
626,1588185391
629,1588186251
619,1588187155
627,1588188066
627,1588188974
616,1588189888
611,1588190765
608,1588191354
617,1588192280
620,1588193150
625,1588194104
631,1588194970
633,1588195916
639,1588196747
637,1588197670
627,1588198551
628,1588199491
630,1588200370
622,1588201252
617,1588202169
609,1588203079
604,1588203951
603,1588204858
590,1588205758
595,1588206667
600,1588207604
590,1588208463
592,1588209358
594,1588210280
590,1588211185
593,1588212049
583,1588212972
575,1588213872
573,1588214778
571,1588215655
564,1588216262
568,1588217163
567,1588218064
570,1588218949
574,1588219881
571,1588220761
575,1588221699
572,1588222563
569,1588223470
572,1588224351
573,1588225262
571,1588226211
567,1588227070
569,1588227986
570,1588228875
575,1588229753
577,1588230677
571,1588231581
573,1588232455
574,1588233351
572,1588234265
570,1588235222
575,1588236091
572,1588236964
574,1588237906
575,1588238772
577,1588239680
573,1588240589
572,1588241479
571,1588242371
573,1588242977
572,1588243864
571,1588244759
571,1588245683
574,1588246560
574,1588247489
564,1588248404
563,1588249281
571,1588250167
576,1588251078
583,1588251982
589,1588252941
588,1588253795
588,1588254704
592,1588255548
594,1588256499
591,1588257375
588,1588258269
595,1588259182
590,1588260097
592,1588260961
590,1588261881
593,1588262795
588,1588263663
590,1588264589
587,1588265448
588,1588266387
590,1588267283
585,1588267860
581,1588268754
576,1588269675
576,1588270839
573,1588271493
583,1588272396
580,1588273262
578,1588274224
577,1588275054
582,1588275982
574,1588276979
578,1588277771
574,1588278662
571,1588279559
578,1588280534
576,1588281379
584,1588282263
584,1588283162
586,1588284099
590,1588284964
592,1588285869
593,1588286756
596,1588287695
595,1588288592
591,1588289460
584,1588290385
587,1588291257
594,1588292157
596,1588293075
584,1588293955
577,1588294572
583,1588295471
579,1588296384
571,1588297254
572,1588298152
574,1588299080
569,1588299969
571,1588300895
566,1588301837
567,1588302722
563,1588303567
558,1588304453
561,1588305375
558,1588306319
565,1588307163
561,1588308061
556,1588309030
561,1588309876
564,1588310793
559,1588311671
564,1588312577
563,1588313467
561,1588314347
562,1588315251
557,1588316192
554,1588317077
556,1588317970
555,1588318871
553,1588319460
555,1588320366
544,1588321260
548,1588322163
546,1588323114
548,1588323950
550,1588324856
549,1588325746
550,1588326665
547,1588327567
543,1588328508
545,1588329417
547,1588330306
547,1588331220
548,1588332066
546,1588332974
546,1588333870
550,1588334762
552,1588335713
557,1588336553
554,1588337482
556,1588338375
559,1588339267
562,1588340155
568,1588341106
567,1588341967
567,1588342854
562,1588343761
563,1588344363
561,1588345293
557,1588346171
562,1588347073
557,1588348040
557,1588348879
559,1588349834
552,1588350659
546,1588351562
550,1588352476
543,1588353396
544,1588354250
537,1588355229
535,1588356192
534,1588357000
533,1588357929
528,1588358805
529,1588359679
528,1588360585
515,1588361487
513,1588362345
508,1588363290
532,1588364162
541,1588365104
543,1588365961
547,1588366564
553,1588367773
563,1588368678
564,1588369566
554,1588370155
557,1588371053
569,1588372023
560,1588372864
566,1588373768
576,1588374650
572,1588375547
577,1588376567
587,1588377381
578,1588378275
582,1588379168
577,1588380087
578,1588380959
581,1588381936
579,1588382752
577,1588383656
573,1588384558
573,1588385468
566,1588386346
578,1588387285
576,1588388155
569,1588389071
560,1588389951
565,1588390878
563,1588391761
561,1588392701
564,1588393560
565,1588394171
564,1588395081
561,1588395950
567,1588396859
566,1588397772
559,1588398667
554,1588399563
554,1588400460
559,1588401433
558,1588402259
555,1588403161
548,1588404070
551,1588404945
549,1588405872
547,1588406766
542,1588407659
542,1588408564
543,1588409470
545,1588410370
541,1588411265
539,1588412159
535,1588413090
538,1588413967
539,1588414856
545,1588415745
542,1588416697
542,1588417570
532,1588418492
535,1588419362
534,1588420271
540,1588420882
557,1588421760
559,1588422657
564,1588423560
577,1588424495
587,1588425389
598,1588426315
592,1588427166
592,1588428057
593,1588428977
593,1588429883
595,1588430761
590,1588431669
589,1588432567
584,1588433478
588,1588434357
587,1588435278
586,1588436151
577,1588437046
575,1588437997
572,1588438872
565,1588439772
566,1588440669
566,1588441546
562,1588442474
554,1588443381
565,1588444270
559,1588445159
561,1588446045
559,1588446675
548,1588447559
548,1588448460
540,1588449351
538,1588450265
542,1588451164
546,1588452081
547,1588452947
552,1588453881
558,1588454769
569,1588455687
577,1588456590
570,1588457464
574,1588458349
570,1588459276
578,1588460164
568,1588461077
570,1588461959
566,1588462876
572,1588463766
562,1588464658
565,1588465568
568,1588466469
572,1588467374
556,1588468262
557,1588469187
557,1588470067
557,1588470949
554,1588471572
560,1588472469
559,1588473386
564,1588474294
559,1588475187
560,1588476078
561,1588476982
556,1588477879
556,1588478786
556,1588479665
542,1588480567
545,1588481485
548,1588482401
544,1588483264
537,1588484154
538,1588485066
545,1588485961
544,1588486870
540,1588487777
539,1588488667
537,1588489572
536,1588490487
536,1588491358
532,1588492266
528,1588493182
531,1588494090
531,1588494954
531,1588495862
531,1588496479
530,1588497660
527,1588498275
