301,1588069770
302,1588070661
303,1588071552
303,1588072443
304,1588073334
304,1588074225
305,1588075116
304,1588076007
303,1588076898
303,1588077789
303,1588078680
303,1588079571
302,1588080462
302,1588081353
302,1588082244
300,1588083135
301,1588084027
301,1588084918
302,1588085809
301,1588086700
300,1588087591
301,1588088481
300,1588089373
302,1588090264
300,1588091155
299,1588092046
300,1588092937
296,1588093828
298,1588094720
296,1588095612
295,1588096503
294,1588097394
292,1588098285
290,1588099176
290,1588100067
296,1588100958
295,1588101849
295,1588102740
290,1588103631
295,1588104522
293,1588105413
289,1588106305
283,1588107196
285,1588108087
284,1588108978
286,1588109869
280,1588110760
267,1588111651
265,1588112543
267,1588113433
259,1588114325
265,1588115216
265,1588116107
266,1588116998
260,1588117889
261,1588118780
264,1588119671
271,1588120562
269,1588121453
269,1588122344
272,1588123235
272,1588124127
273,1588125018
270,1588125909
273,1588126801
270,1588127692
264,1588128583
272,1588129474
270,1588130365
286,1588131257
287,1588132147
289,1588133038
290,1588133930
295,1588134821
297,1588135711
298,1588136603
297,1588137494
297,1588138385
297,1588139275
297,1588140167
298,1588141058
298,1588141949
296,1588142840
297,1588143731
296,1588144622
297,1588145513
297,1588146405
297,1588147296
297,1588148187
297,1588149078
297,1588149969
296,1588150860
296,1588151751
296,1588152642
296,1588153533
297,1588154424
297,1588155315
296,1588156206
297,1588157097
297,1588157988
297,1588158880
297,1588159771
297,1588160662
296,1588161553
297,1588162444
298,1588163335
297,1588164227
297,1588165118
298,1588166009
297,1588166900
298,1588167791
298,1588168682
298,1588169572
297,1588170463
297,1588171354
295,1588172245
297,1588173136
297,1588174027
298,1588174918
296,1588175809
296,1588176701
297,1588177592
296,1588178483
295,1588179374
294,1588180266
297,1588181157
292,1588182048
293,1588182939
289,1588183830
288,1588184721
290,1588185613
292,1588186504
292,1588187395
294,1588188286
291,1588189177
289,1588190068
285,1588190959
288,1588191850
291,1588192741
287,1588193632
293,1588194524
294,1588195415
291,1588196307
285,1588197198
285,1588198089
286,1588198980
285,1588199871
283,1588200762
280,1588201653
274,1588202544
272,1588203436
269,1588204327
269,1588205218
270,1588206109
269,1588207000
265,1588207891
267,1588208782
265,1588209673
264,1588210564
267,1588211455
265,1588212346
272,1588213237
274,1588214128
277,1588215020
273,1588215912
269,1588216803
274,1588217695
273,1588218586
286,1588219477
287,1588220368
286,1588221259
287,1588222150
287,1588223041
287,1588223932
286,1588224823
287,1588225714
287,1588226605
288,1588227497
287,1588228388
287,1588229279
285,1588230170
287,1588231061
286,1588231952
285,1588232843
285,1588233734
285,1588234625
287,1588235516
287,1588236407
286,1588237299
285,1588238190
285,1588239081
287,1588239972
287,1588240863
287,1588241754
287,1588242645
286,1588243536
286,1588244427
286,1588245319
285,1588246210
285,1588247101
285,1588247992
286,1588248883
286,1588249774
286,1588250668
285,1588251559
286,1588252450
285,1588253341
286,1588254232
285,1588255123
284,1588256015
283,1588256906
285,1588257797
285,1588258689
284,1588259580
