5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588073379
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588074271
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718521,-117.160361,1588074271
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043511,-118.440786,1588074271
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588074271
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043336,-118.440795,1588074271
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588074271
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588075163
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588075163
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588075163
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588075163
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588075163
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588075163
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588076054
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588076054
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588076054
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588076054
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588076054
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588076054
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588076946
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588076946
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588076946
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588076946
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588076946
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588076946
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588077838
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588077838
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588077838
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588077838
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588077838
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588077838
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588078729
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588078729
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588078729
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588078729
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588078729
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588078729
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588079621
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588079621
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588079621
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588079621
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588079621
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588079621
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588080512
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588080512
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588080512
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588080512
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588080512
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068395,-118.221566,1588080512
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588081404
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588081404
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588081404
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.04342,-118.441175,1588081404
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588081404
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588081404
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588082296
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.717403,-117.160978,1588082296
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588082296
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588082296
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588082296
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588082296
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588083187
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588083187
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588083187
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588083187
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588083187
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588083187
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588084079
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588084079
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588084079
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588084079
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588084079
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588084079
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588084970
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588084970
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588084970
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588084970
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043251,-118.440865,1588084970
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588084970
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588085862
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588085862
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043358,-118.441036,1588085862
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588085862
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588085862
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588085862
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588086753
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588086753
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588086753
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588086753
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588086753
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588086753
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588087645
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588087645
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588087645
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588087645
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588087645
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588087645
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588088536
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588088536
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588088536
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588088536
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588088536
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588088536
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588089428
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588089428
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588089428
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588089428
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588089428
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588089428
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588090320
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588090320
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588090320
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588090320
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588090320
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588090320
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588091211
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718193,-117.160455,1588091211
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588091211
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588091211
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588091211
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588091211
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588092102
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.719001,-117.160328,1588092102
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588092102
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043301,-118.44089,1588092102
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588092102
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.06826,-118.22168,1588092102
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588092994
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.719001,-117.160328,1588092994
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588092994
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588092994
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588092994
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588092994
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588093885
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.719001,-117.160328,1588093885
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588093885
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588093885
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588093885
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588093885
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588094777
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.719001,-117.160328,1588094777
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588094777
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588094777
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588094777
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588094777
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588095672
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718618,-117.160471,1588095672
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588095672
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588095672
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588095672
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588095672
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043078,-118.44108,1588096564
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718618,-117.160471,1588096564
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.04333,-118.44094,1588096564
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588096564
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.04321,-118.440801,1588096564
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588096564
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588097455
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588097455
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588097455
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588097455
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588097455
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588097455
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588098347
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588098347
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588098347
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588098347
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588098347
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588098347
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588099238
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588099238
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588099238
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588099238
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588099238
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588099238
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588100130
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588100130
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588100130
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588100130
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588100130
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588100130
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588101022
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588101022
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588101022
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588101022
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588101022
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588101022
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588101913
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588101913
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588101913
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588101913
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588101913
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588101913
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588102805
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588102805
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588102805
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588102805
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588102805
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068668,-118.221488,1588102805
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588103697
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588103697
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588103697
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043278,-118.441206,1588103697
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588103697
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068425,-118.2217,1588103697
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588104588
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588104588
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588104588
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043213,-118.440991,1588104588
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588104588
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068425,-118.2217,1588104588
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588105480
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718673,-117.16001,1588105480
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588105480
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043213,-118.440991,1588105480
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588105480
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068425,-118.2217,1588105480
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588106372
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718668,-117.160338,1588106372
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588106372
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043213,-118.440991,1588106372
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588106372
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068425,-118.2217,1588106372
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043266,-118.440911,1588107263
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718668,-117.160338,1588107263
2,fe67b512-99c5-5617-9e31-6beda7fd1786,0,0,,,scooter,34.043341,-118.441013,1588107263
3,5439e495-9169-5247-9358-6494045b7b3c,0,0,,,scooter,34.043213,-118.440991,1588107263
4,7d7fa014-d0f9-5b62-bc66-ea2b0c4883df,0,0,,,scooter,34.043265,-118.440913,1588107263
5,57419e9e-c14f-5fe1-aac7-885faeb0c871,0,0,,,scooter,34.068425,-118.2217,1588107263
0,ed144f7d-9917-5e1e-8f3f-42c538165662,0,0,,,scooter,34.043165,-118.441251,1588108155
1,707767ae-286d-5816-9383-74cc5e63396f,0,0,,,scooter,32.718668,-117.160338,1588108155
